year,filename,perplexity
1993,1993_Thinktank_CR_AEI_77.txt_chunk34,161.6028289794922
1993,1993_Thinktank_CR_AEI_77.txt_chunk26,143.03610229492188
1993,1993_Thinktank_CR_Heritage_47.txt_chunk4,44.503517150878906
1993,1993_Thinktank_CR_Heritage_47.txt_chunk3,35.78524398803711
1993,1993_Thinktank_CR_Heritage_47.txt_chunk2,33.2518310546875
1993,1993_Thinktank_CR_Heritage_47.txt_chunk1,41.74171829223633
1993,1993_Thinktank_CR_AEI_77.txt_chunk17,76.9063491821289
1993,1993_Thinktank_CR_AEI_77.txt_chunk16,74.25238037109375
1993,1993_Thinktank_CR_Heritage_47.txt_chunk5,56.178489685058594
1993,1993_Thinktank_CR_AEI_77.txt_chunk23,111.8991470336914
1993,1993_Thinktank_CR_Heritage_47.txt_chunk0,28.290254592895508
1993,1993_Thinktank_CR_AEI_77.txt_chunk31,155.90037536621094
1993,1993_Thinktank_CR_AEI_77.txt_chunk30,65.20489501953125
1993,1993_Thinktank_CR_AEI_77.txt_chunk29,64.16525268554688
1993,1993_Thinktank_CR_AEI_77.txt_chunk28,91.14739227294922
1993,1993_Thinktank_CR_CFR_56.txt_chunk7,7.4922099113464355
1993,1993_Thinktank_CR_AEI_77.txt_chunk25,84.7787094116211
1993,1993_Thinktank_CR_AEI_77.txt_chunk24,71.69905853271484
1993,1993_Thinktank_CR_AEI_77.txt_chunk9,80.9117202758789
1993,1993_Thinktank_CR_Heritage_37.txt_chunk5,46.00607681274414
1993,1993_Thinktank_CR_CFR_56.txt_chunk9,13.581730842590332
1993,1993_Thinktank_CR_CFR_56.txt_chunk8,11.45356559753418
1993,1993_Thinktank_CR_AEI_77.txt_chunk8,91.9749526977539
1993,1993_Thinktank_CR_AEI_77.txt_chunk22,89.05638885498047
1993,1993_Thinktank_CR_Heritage_37.txt_chunk7,58.18400955200195
1993,1993_Thinktank_CR_Heritage_37.txt_chunk6,62.38947677612305
1993,1993_Thinktank_CR_Heritage_37.txt_chunk4,33.63874053955078
1993,1993_Thinktank_CR_Heritage_37.txt_chunk3,45.480770111083984
1993,1993_Thinktank_CR_Cato_90.txt_chunk1,55.62880325317383
1993,1993_Thinktank_CR_Heritage_37.txt_chunk2,34.61275863647461
1993,1993_Thinktank_CR_Heritage_47.txt_chunk15,28.81829261779785
1993,1993_Thinktank_CR_Heritage_47.txt_chunk16,29.642913818359375
1993,1993_Thinktank_CR_Heritage_47.txt_chunk11,38.91093826293945
1993,1993_Thinktank_CR_Heritage_47.txt_chunk10,26.567434310913086
1993,1993_Thinktank_CR_Heritage_47.txt_chunk9,26.089447021484375
1993,1993_Thinktank_CR_Heritage_47.txt_chunk20,17.558406829833984
1993,1993_Thinktank_CR_Heritage_47.txt_chunk19,45.2987060546875
1993,1993_Thinktank_CR_Heritage_47.txt_chunk18,23.138107299804688
1993,1993_Thinktank_CR_Heritage_47.txt_chunk17,25.16588592529297
1993,1993_Thinktank_CR_Heritage_47.txt_chunk12,31.18168067932129
1993,1993_Thinktank_CR_CFR_56.txt_chunk10,10.25900650024414
1993,1993_Thinktank_CR_Cato_90.txt_chunk5,35.26016616821289
1993,1993_Thinktank_CR_Heritage_37.txt_chunk1,39.53924560546875
1993,1993_Thinktank_CR_Heritage_37.txt_chunk0,52.81169891357422
1993,1993_Thinktank_CR_AEI_77.txt_chunk0,66.13455963134766
1993,1993_Thinktank_CR_AEI_77.txt_chunk15,104.85318756103516
1993,1993_Thinktank_CR_AEI_77.txt_chunk14,73.0596694946289
1993,1993_Thinktank_CR_AEI_77.txt_chunk13,77.64884948730469
1993,1993_Thinktank_CR_AEI_77.txt_chunk12,90.40194702148438
1993,1993_Thinktank_CR_AEI_77.txt_chunk11,81.72756958007812
1993,1993_Thinktank_CR_AEI_77.txt_chunk10,63.092403411865234
1993,1993_Thinktank_CR_Heritage_47.txt_chunk8,34.355316162109375
1993,1993_Thinktank_CR_AEI_77.txt_chunk7,119.53610229492188
1993,1993_Thinktank_CR_AEI_77.txt_chunk6,99.8761978149414
1993,1993_Thinktank_CR_Heritage_59.txt_chunk0,93.49773406982422
1993,1993_Thinktank_CR_Heritage_47.txt_chunk13,33.91315460205078
1993,1993_Thinktank_CR_Cato_90.txt_chunk3,59.95821762084961
1993,1993_Thinktank_CR_Cato_90.txt_chunk0,76.77253723144531
1993,1993_Thinktank_CR_Cato_90.txt_chunk8,55.57736587524414
1993,1993_Thinktank_CR_Cato_90.txt_chunk7,73.86287689208984
1993,1993_Thinktank_CR_Cato_90.txt_chunk6,41.42372512817383
1993,1993_Thinktank_CR_Cato_90.txt_chunk9,47.91957092285156
1993,1993_Thinktank_CR_AEI_46.txt_chunk3,97.48444366455078
1993,1993_Thinktank_CR_AEI_46.txt_chunk2,57.01728820800781
1993,1993_Thinktank_CR_AEI_46.txt_chunk1,51.11921691894531
1993,1993_Thinktank_CR_Cato_90.txt_chunk4,49.683387756347656
1993,1993_Thinktank_CR_AEI_77.txt_chunk1,62.58108901977539
1993,1993_Thinktank_CR_Cato_90.txt_chunk2,73.67240142822266
1993,1993_Thinktank_CR_Heritage_47.txt_chunk14,35.547122955322266
1993,1993_Thinktank_CR_AEI_77.txt_chunk18,111.99031829833984
1993,1993_Thinktank_CR_AEI_77.txt_chunk19,80.74283599853516
1993,1993_Thinktank_CR_AEI_77.txt_chunk20,101.1249008178711
1993,1993_Thinktank_CR_AEI_77.txt_chunk21,94.22632598876953
1993,1993_Thinktank_CR_AEI_77.txt_chunk2,76.13042449951172
1993,1993_Thinktank_CR_AEI_77.txt_chunk3,110.70585632324219
1993,1993_Thinktank_CR_AEI_77.txt_chunk4,107.09140014648438
1993,1993_Thinktank_CR_AEI_77.txt_chunk5,85.85588073730469
1993,1993_Thinktank_CR_CFR_56.txt_chunk0,25.25105094909668
1993,1993_Thinktank_CR_CFR_56.txt_chunk1,11.362958908081055
1993,1993_Thinktank_CR_CFR_56.txt_chunk5,15.427324295043945
1993,1993_Thinktank_CR_CFR_56.txt_chunk6,11.09980297088623
1993,1993_Thinktank_CR_AEI_46.txt_chunk0,67.70760345458984
1993,1993_Thinktank_CR_CFR_56.txt_chunk4,17.260515213012695
1993,1993_Thinktank_CR_CFR_56.txt_chunk3,11.37756061553955
1993,1993_Thinktank_CR_CFR_56.txt_chunk2,12.854902267456055
1994,1994_Heritage_MFN.txt_chunk9,43.668949127197266
1994,1994_Heritage_MFN.txt_chunk10,58.652320861816406
1994,1994_Heritage_MFN.txt_chunk11,33.40816116333008
1994,1994_Heritage_MFN.txt_chunk5,33.927242279052734
1994,1994_Heritage_MFN.txt_chunk4,51.436126708984375
1994,1994_Heritage_MFN.txt_chunk3,60.14121627807617
1994,1994_Heritage_MFN.txt_chunk8,40.10135269165039
1994,1994_Heritage_MFN.txt_chunk2,42.67706298828125
1994,1994_Heritage_MFN.txt_chunk1,21.950719833374023
1994,1994_Heritage_MFN.txt_chunk17,39.593849182128906
1994,1994_Heritage_MFN.txt_chunk6,44.90988540649414
1994,1994_Heritage_MFN.txt_chunk7,26.897438049316406
1994,1994_Heritage_MFN.txt_chunk16,50.460243225097656
1994,1994_Heritage_MFN.txt_chunk12,45.55120849609375
1994,1994_Heritage_MFN.txt_chunk13,44.13148498535156
1994,1994_Heritage_MFN.txt_chunk0,38.3990478515625
1994,1994_Heritage_MFN.txt_chunk14,28.505149841308594
1994,1994_Heritage_MFN.txt_chunk15,46.48330307006836
1995,1995_Thinktank_CR_Heritage_24.txt_chunk0,30.891319274902344
1995,1995_Thinktank_CR_Heritage_98.txt_chunk2,88.90325927734375
1995,1995_Thinktank_CR_Heritage_13.txt_chunk0,39.36966323852539
1995,1995_Thinktank_CR_Heritage_44.txt_chunk12,38.27445983886719
1995,1995_Thinktank_CR_Heritage_98.txt_chunk3,72.11803436279297
1995,1995_Thinktank_CR_Heritage_44.txt_chunk6,57.18095016479492
1995,1995_Thinktank_CR_Heritage_44.txt_chunk5,85.7984619140625
1995,1995_Thinktank_CR_Heritage_44.txt_chunk4,71.28411865234375
1995,1995_Heritage_MFN.txt_chunk2,32.88139724731445
1995,1995_Heritage_MFN.txt_chunk1,21.67953109741211
1995,1995_Thinktank_CR_Heritage_98.txt_chunk1,85.40725708007812
1995,1995_Thinktank_CR_Heritage_98.txt_chunk0,72.72931671142578
1995,1995_Thinktank_CR_Heritage_24.txt_chunk1,41.262908935546875
1995,1995_Thinktank_CR_Heritage_31.txt_chunk3,34.986061096191406
1995,1995_Thinktank_CR_Cato_12.txt_chunk4,32.05659866333008
1995,1995_Thinktank_CR_Heritage_64.txt_chunk9,60.95480728149414
1995,1995_Thinktank_CR_Heritage_64.txt_chunk7,76.48938751220703
1995,1995_Thinktank_CR_Heritage_64.txt_chunk8,52.923465728759766
1995,1995_Thinktank_CR_Heritage_64.txt_chunk6,330.2134704589844
1995,1995_Thinktank_CR_Heritage_64.txt_chunk5,175.95755004882812
1995,1995_Thinktank_CR_Heritage_64.txt_chunk4,328.087890625
1995,1995_Thinktank_CR_Heritage_64.txt_chunk3,102.48259735107422
1995,1995_Thinktank_CR_Heritage_24.txt_chunk5,44.78691864013672
1995,1995_Thinktank_CR_Heritage_64.txt_chunk1,39.29841995239258
1995,1995_Thinktank_CR_Heritage_64.txt_chunk0,62.753719329833984
1995,1995_Thinktank_CR_Heritage_24.txt_chunk4,43.59370803833008
1995,1995_Thinktank_CR_Heritage_24.txt_chunk3,36.35063552856445
1995,1995_Thinktank_CR_Heritage_24.txt_chunk2,42.3908576965332
1995,1995_Thinktank_CR_Heritage_44.txt_chunk0,40.1151237487793
1995,1995_Thinktank_CR_Heritage_44.txt_chunk1,33.412567138671875
1995,1995_Thinktank_CR_Heritage_44.txt_chunk2,46.898738861083984
1995,1995_Thinktank_CR_Cato_12.txt_chunk8,34.48685073852539
1995,1995_Thinktank_CR_Heritage_88.txt_chunk1,31.017711639404297
1995,1995_Thinktank_CR_Cato_12.txt_chunk15,22.26401138305664
1995,1995_Thinktank_CR_Cato_12.txt_chunk14,38.12210464477539
1995,1995_Thinktank_CR_Cato_12.txt_chunk13,39.19776916503906
1995,1995_Thinktank_CR_Cato_12.txt_chunk12,31.35507583618164
1995,1995_Thinktank_CR_Cato_12.txt_chunk7,43.358463287353516
1995,1995_Thinktank_CR_Cato_12.txt_chunk6,22.166614532470703
1995,1995_Thinktank_CR_Cato_12.txt_chunk5,25.98824119567871
1995,1995_Thinktank_CR_Heritage_25.txt_chunk6,32.379669189453125
1995,1995_Thinktank_CR_Heritage_25.txt_chunk5,48.83296203613281
1995,1995_Thinktank_CR_Heritage_31.txt_chunk2,69.29239654541016
1995,1995_Thinktank_CR_Heritage_31.txt_chunk1,48.52888870239258
1995,1995_Thinktank_CR_Heritage_31.txt_chunk0,41.58725357055664
1995,1995_Thinktank_CR_Heritage_88.txt_chunk12,38.656246185302734
1995,1995_Thinktank_CR_Heritage_88.txt_chunk11,37.527774810791016
1995,1995_Thinktank_CR_Heritage_31.txt_chunk4,54.79804229736328
1995,1995_Thinktank_CR_Heritage_44.txt_chunk3,61.484134674072266
1995,1995_Thinktank_CR_Heritage_88.txt_chunk4,53.476104736328125
1995,1995_Thinktank_CR_Heritage_88.txt_chunk5,58.130210876464844
1995,1995_Thinktank_CR_Heritage_65.txt_chunk7,73.33662414550781
1995,1995_Thinktank_CR_Heritage_65.txt_chunk8,36.708900451660156
1995,1995_Thinktank_CR_Heritage_25.txt_chunk0,38.14113235473633
1995,1995_Thinktank_CR_Heritage_25.txt_chunk1,34.01237869262695
1995,1995_Thinktank_CR_Heritage_25.txt_chunk2,26.607446670532227
1995,1995_Thinktank_CR_Heritage_25.txt_chunk3,45.46868133544922
1995,1995_Thinktank_CR_Heritage_25.txt_chunk4,91.31779479980469
1995,1995_Thinktank_CR_Heritage_88.txt_chunk10,40.51099395751953
1995,1995_Thinktank_CR_Heritage_65.txt_chunk0,51.68831253051758
1995,1995_Thinktank_CR_Heritage_44.txt_chunk7,62.78466796875
1995,1995_Thinktank_CR_Heritage_44.txt_chunk8,54.3217658996582
1995,1995_Thinktank_CR_Heritage_44.txt_chunk11,88.66165924072266
1995,1995_Thinktank_CR_Cato_12.txt_chunk16,37.356201171875
1995,1995_Thinktank_CR_Cato_12.txt_chunk17,27.405221939086914
1995,1995_Thinktank_CR_Cato_12.txt_chunk18,43.53219985961914
1995,1995_Thinktank_CR_Cato_12.txt_chunk19,33.719215393066406
1995,1995_Thinktank_CR_Cato_12.txt_chunk9,27.369979858398438
1995,1995_Thinktank_CR_Heritage_88.txt_chunk9,53.90928649902344
1995,1995_Thinktank_CR_Heritage_25.txt_chunk7,38.17487335205078
1995,1995_Thinktank_CR_Heritage_25.txt_chunk8,54.88520431518555
1995,1995_Thinktank_CR_Heritage_88.txt_chunk0,24.826868057250977
1995,1995_Thinktank_CR_Heritage_88.txt_chunk6,49.35634994506836
1995,1995_Thinktank_CR_Heritage_88.txt_chunk7,60.93149948120117
1995,1995_Thinktank_CR_Heritage_88.txt_chunk8,43.5021858215332
1995,1995_Thinktank_CR_Heritage_88.txt_chunk2,40.56468200683594
1995,1995_Thinktank_CR_Heritage_88.txt_chunk3,46.5640869140625
1995,1995_Thinktank_CR_Cato_12.txt_chunk10,26.30638885498047
1995,1995_Thinktank_CR_Cato_12.txt_chunk11,26.915771484375
1995,1995_Thinktank_CR_Cato_49.txt_chunk1,56.98325729370117
1995,1995_Thinktank_CR_CFR_80.txt_chunk0,105.05973815917969
1995,1995_Thinktank_CR_Cato_12.txt_chunk20,29.503568649291992
1995,1995_Thinktank_CR_Cato_29.txt_chunk1,43.33945846557617
1995,1995_Thinktank_CR_Cato_29.txt_chunk2,60.84390640258789
1995,1995_Thinktank_CR_Cato_12.txt_chunk21,57.996788024902344
1995,1995_Thinktank_CR_CFR_80.txt_chunk4,144.49351501464844
1995,1995_Thinktank_CR_CFR_80.txt_chunk3,105.82331085205078
1995,1995_Thinktank_CR_CFR_80.txt_chunk2,77.4308853149414
1995,1995_Thinktank_CR_CFR_80.txt_chunk1,115.0364761352539
1995,1995_Thinktank_CR_Heritage_44.txt_chunk10,54.6812629699707
1995,1995_Thinktank_CR_Heritage_44.txt_chunk9,48.53580856323242
1995,1995_Thinktank_CR_Cato_49.txt_chunk0,61.623966217041016
1995,1995_Thinktank_CR_CFR_10.txt_chunk4,41.99650955200195
1995,1995_Thinktank_CR_CFR_10.txt_chunk3,41.6634521484375
1995,1995_Thinktank_CR_Heritage_98.txt_chunk4,86.82051086425781
1995,1995_Thinktank_CR_Heritage_98.txt_chunk6,169.4860382080078
1995,1995_Thinktank_CR_Heritage_98.txt_chunk5,78.65054321289062
1995,1995_Thinktank_CR_Heritage_98.txt_chunk7,63.62285232543945
1995,1995_Thinktank_CR_Heritage_5.txt_chunk4,113.81993865966797
1995,1995_Thinktank_CR_Heritage_5.txt_chunk3,140.43524169921875
1995,1995_Thinktank_CR_Cato_12.txt_chunk2,24.19658088684082
1995,1995_Thinktank_CR_Cato_12.txt_chunk3,27.563806533813477
1995,1995_Thinktank_CR_Heritage_5.txt_chunk5,76.98927307128906
1995,1995_Thinktank_CR_CFR_10.txt_chunk0,42.40338134765625
1995,1995_Thinktank_CR_Heritage_65.txt_chunk1,62.84367370605469
1995,1995_Thinktank_CR_Heritage_65.txt_chunk2,69.41614532470703
1995,1995_Thinktank_CR_Heritage_62.txt_chunk0,88.24427032470703
1995,1995_Thinktank_CR_Heritage_65.txt_chunk5,38.87448501586914
1995,1995_Thinktank_CR_Heritage_65.txt_chunk6,95.78966522216797
1995,1995_Thinktank_CR_Cato_29.txt_chunk0,54.86753845214844
1995,1995_Thinktank_CR_Heritage_65.txt_chunk3,66.7947769165039
1995,1995_Thinktank_CR_Heritage_65.txt_chunk4,101.13213348388672
1995,1995_Thinktank_CR_CFR_72.txt_chunk3,54.47758865356445
1995,1995_Thinktank_CR_CFR_72.txt_chunk0,28.05492401123047
1995,1995_Thinktank_CR_CFR_72.txt_chunk1,40.3593864440918
1995,1995_Thinktank_CR_Heritage_62.txt_chunk1,99.81426239013672
1995,1995_Thinktank_CR_CFR_72.txt_chunk2,51.26807403564453
1995,1995_Thinktank_CR_Heritage_5.txt_chunk0,91.94255065917969
1995,1995_Thinktank_CR_Heritage_5.txt_chunk1,70.09882354736328
1995,1995_Thinktank_CR_Heritage_5.txt_chunk2,154.7157745361328
1995,1995_Thinktank_CR_CFR_10.txt_chunk1,52.19104766845703
1995,1995_Thinktank_CR_CFR_10.txt_chunk2,40.02290725708008
1995,1995_Thinktank_CR_Heritage_64.txt_chunk2,30.810998916625977
1995,1995_Thinktank_CR_AEI_42.txt_chunk0,47.5389404296875
1995,1995_Thinktank_CR_Heritage_64.txt_chunk10,68.34555053710938
1995,1995_Thinktank_CR_Heritage_98.txt_chunk8,58.3099365234375
1995,1995_Heritage_MFN.txt_chunk0,20.151254653930664
1995,1995_Thinktank_CR_Cato_12.txt_chunk0,40.794776916503906
1995,1995_Thinktank_CR_Cato_12.txt_chunk1,37.771175384521484
1995,1995_Heritage_MFN.txt_chunk4,26.39297103881836
1995,1995_Heritage_MFN.txt_chunk5,25.339481353759766
1995,1995_Heritage_MFN.txt_chunk3,27.600282669067383
1996,1996_Heritage_MFN.txt_chunk3,19.96207618713379
1996,1996_Heritage_MFN.txt_chunk23,21.115373611450195
1996,1996_Heritage_MFN.txt_chunk2,18.740955352783203
1996,1996_Heritage_MFN.txt_chunk24,22.968990325927734
1996,1996_Heritage_MFN.txt_chunk7,28.43758773803711
1996,1996_Heritage_MFN.txt_chunk15,12.90235424041748
1996,1996_Heritage_MFN.txt_chunk18,23.17862892150879
1996,1996_Heritage_MFN.txt_chunk17,22.576499938964844
1996,1996_Heritage_MFN.txt_chunk16,25.626691818237305
1996,1996_Heritage_MFN.txt_chunk6,17.26987648010254
1996,1996_Heritage_MFN.txt_chunk5,16.66472816467285
1996,1996_Heritage_MFN.txt_chunk4,21.66507339477539
1996,1996_Heritage_MFN.txt_chunk21,20.514760971069336
1996,1996_Heritage_MFN.txt_chunk22,26.0589599609375
1996,1996_Heritage_MFN.txt_chunk19,23.067338943481445
1996,1996_Heritage_MFN.txt_chunk20,30.923404693603516
1996,1996_Heritage_MFN.txt_chunk1,20.965744018554688
1996,1996_Heritage_MFN.txt_chunk9,28.380502700805664
1996,1996_Heritage_MFN.txt_chunk10,23.40418815612793
1996,1996_Heritage_MFN.txt_chunk8,27.845964431762695
1996,1996_Heritage_MFN.txt_chunk11,20.04802894592285
1996,1996_Heritage_MFN.txt_chunk12,20.450742721557617
1996,1996_Heritage_MFN.txt_chunk13,22.365495681762695
1996,1996_Heritage_MFN.txt_chunk14,35.104434967041016
1996,1996_Heritage_MFN.txt_chunk0,19.623666763305664
1997,1997_Heritage_MFN.txt_chunk4,50.50724411010742
1997,1997_Heritage_MFN.txt_chunk5,22.96268081665039
1997,1997_Heritage_MFN.txt_chunk6,28.84841537475586
1997,1997_Heritage_MFN.txt_chunk7,31.95895004272461
1997,1997_Heritage_MFN.txt_chunk8,37.74302673339844
1997,1997_Heritage_MFN.txt_chunk9,40.23545837402344
1997,1997_Heritage_MFN.txt_chunk10,28.19351577758789
1997,1997_Heritage_MFN.txt_chunk11,25.8005428314209
1997,1997_Heritage_MFN.txt_chunk0,26.607547760009766
1997,1997_Heritage_MFN.txt_chunk1,22.870933532714844
1997,1997_Heritage_MFN.txt_chunk2,35.65706253051758
1997,1997_Heritage_MFN.txt_chunk3,47.01129150390625
1997,1997_Heritage_MFN.txt_chunk12,40.31820297241211
1997,1997_Heritage_MFN.txt_chunk19,30.122854232788086
1997,1997_Heritage_MFN.txt_chunk18,21.292264938354492
1997,1997_Heritage_MFN.txt_chunk17,42.429351806640625
1997,1997_Thinktank_CR_Heritage_50.txt_chunk23,40.786643981933594
1997,1997_Thinktank_CR_Heritage_86.txt_chunk0,39.972049713134766
1997,1997_Thinktank_CR_Heritage_86.txt_chunk1,54.92580795288086
1997,1997_Thinktank_CR_Heritage_86.txt_chunk2,63.820472717285156
1997,1997_Thinktank_CR_Heritage_86.txt_chunk3,82.01864624023438
1997,1997_Thinktank_CR_Heritage_86.txt_chunk9,28.286808013916016
1997,1997_Thinktank_CR_Heritage_86.txt_chunk10,49.333740234375
1997,1997_Thinktank_CR_Heritage_86.txt_chunk11,37.2484016418457
1997,1997_Thinktank_CR_Heritage_50.txt_chunk20,77.5033950805664
1997,1997_Thinktank_CR_Heritage_50.txt_chunk21,68.42107391357422
1997,1997_Thinktank_CR_Heritage_50.txt_chunk22,61.00191116333008
1997,1997_Thinktank_CR_Heritage_50.txt_chunk9,79.31394958496094
1997,1997_Thinktank_CR_Heritage_50.txt_chunk10,79.45169830322266
1997,1997_Thinktank_CR_Heritage_50.txt_chunk11,74.51200866699219
1997,1997_Thinktank_CR_Heritage_50.txt_chunk0,84.5788345336914
1997,1997_Thinktank_CR_Heritage_50.txt_chunk1,60.9736442565918
1997,1997_Thinktank_CR_Heritage_50.txt_chunk2,60.699710845947266
1997,1997_Thinktank_CR_Heritage_50.txt_chunk3,100.51387786865234
1997,1997_Thinktank_CR_Heritage_86.txt_chunk12,65.68150329589844
1997,1997_Thinktank_CR_Heritage_50.txt_chunk5,99.2701644897461
1997,1997_Thinktank_CR_Heritage_50.txt_chunk6,115.79871368408203
1997,1997_Thinktank_CR_Heritage_50.txt_chunk7,71.44405364990234
1997,1997_Thinktank_CR_Heritage_50.txt_chunk8,67.41585540771484
1997,1997_Thinktank_CR_Heritage_86.txt_chunk13,55.45646667480469
1997,1997_Thinktank_CR_Heritage_86.txt_chunk14,73.18026733398438
1997,1997_Thinktank_CR_Heritage_86.txt_chunk4,65.93473815917969
1997,1997_Thinktank_CR_Heritage_86.txt_chunk5,35.922245025634766
1997,1997_Thinktank_CR_Heritage_86.txt_chunk6,38.625633239746094
1997,1997_Thinktank_CR_Heritage_86.txt_chunk7,41.62474060058594
1997,1997_Thinktank_CR_Heritage_86.txt_chunk8,43.06798553466797
1997,1997_Thinktank_CR_Heritage_50.txt_chunk16,96.88700866699219
1997,1997_Thinktank_CR_Heritage_50.txt_chunk17,88.91657257080078
1997,1997_Thinktank_CR_Heritage_50.txt_chunk18,72.05609130859375
1997,1997_Thinktank_CR_Heritage_50.txt_chunk19,79.41169738769531
1997,1997_Thinktank_CR_Heritage_50.txt_chunk4,48.35331726074219
1997,1997_Thinktank_CR_Heritage_50.txt_chunk12,66.50407409667969
1997,1997_Thinktank_CR_Heritage_50.txt_chunk13,63.032955169677734
1997,1997_Thinktank_CR_Heritage_50.txt_chunk14,68.04859161376953
1997,1997_Thinktank_CR_Heritage_50.txt_chunk15,89.51854705810547
1997,1997_Thinktank_CR_Heritage_34.txt_chunk2,54.06847381591797
1997,1997_Thinktank_CR_Heritage_34.txt_chunk3,43.27096176147461
1997,1997_Thinktank_CR_Heritage_34.txt_chunk0,43.20717239379883
1997,1997_Thinktank_CR_Heritage_34.txt_chunk1,34.656795501708984
1997,1997_Thinktank_CR_Heritage_23.txt_chunk9,68.0589370727539
1997,1997_Thinktank_CR_Heritage_23.txt_chunk10,56.774417877197266
1997,1997_Thinktank_CR_Heritage_23.txt_chunk11,63.19143295288086
1997,1997_Thinktank_CR_Heritage_23.txt_chunk12,59.43695068359375
1997,1997_Thinktank_CR_Heritage_23.txt_chunk13,77.84626007080078
1997,1997_Thinktank_CR_Heritage_89.txt_chunk0,35.346744537353516
1997,1997_Thinktank_CR_Heritage_89.txt_chunk1,101.09693145751953
1997,1997_Thinktank_CR_Heritage_89.txt_chunk2,65.8297119140625
1997,1997_Thinktank_CR_Heritage_23.txt_chunk0,48.45773696899414
1997,1997_Thinktank_CR_Heritage_23.txt_chunk1,59.398475646972656
1997,1997_Thinktank_CR_Heritage_23.txt_chunk2,48.59115219116211
1997,1997_Thinktank_CR_Heritage_23.txt_chunk3,65.20393371582031
1997,1997_Thinktank_CR_Heritage_23.txt_chunk4,82.30818176269531
1997,1997_Thinktank_CR_Heritage_23.txt_chunk5,67.4828872680664
1997,1997_Thinktank_CR_Heritage_23.txt_chunk6,55.565147399902344
1997,1997_Thinktank_CR_Heritage_23.txt_chunk7,99.67181396484375
1997,1997_Thinktank_CR_Heritage_23.txt_chunk8,63.68328094482422
1997,1997_Thinktank_CR_CFR_11.txt_chunk1,193.21212768554688
1997,1997_Thinktank_CR_CFR_11.txt_chunk2,249.60516357421875
1997,1997_Thinktank_CR_Heritage_18.txt_chunk4,36.909183502197266
1997,1997_Thinktank_CR_Heritage_18.txt_chunk5,20.940719604492188
1997,1997_Thinktank_CR_Heritage_18.txt_chunk0,44.96632766723633
1997,1997_Thinktank_CR_Heritage_18.txt_chunk1,36.92634963989258
1997,1997_Thinktank_CR_Heritage_18.txt_chunk2,29.001110076904297
1997,1997_Thinktank_CR_Heritage_18.txt_chunk3,51.543148040771484
1997,1997_Thinktank_CR_CFR_11.txt_chunk0,163.1128692626953
1997,1997_Thinktank_CR_Heritage_55.txt_chunk0,39.100914001464844
1997,1997_Thinktank_CR_Cato_95.txt_chunk0,88.56519317626953
1997,1997_Thinktank_CR_Cato_95.txt_chunk7,83.76759338378906
1997,1997_Thinktank_CR_Cato_95.txt_chunk8,88.61841583251953
1997,1997_Thinktank_CR_Cato_95.txt_chunk9,64.23811340332031
1997,1997_Thinktank_CR_Cato_95.txt_chunk10,85.7629165649414
1997,1997_Thinktank_CR_Cato_95.txt_chunk11,44.49179458618164
1997,1997_Thinktank_CR_Heritage_55.txt_chunk3,79.28230285644531
1997,1997_Heritage_MFN_2.txt_chunk0,62.11925506591797
1997,1997_Heritage_MFN_2.txt_chunk1,43.817806243896484
1997,1997_Heritage_MFN_2.txt_chunk2,32.39308166503906
1997,1997_Heritage_MFN_2.txt_chunk3,40.741947174072266
1997,1997_Heritage_MFN_2.txt_chunk4,56.44308090209961
1997,1997_Thinktank_CR_Cato_95.txt_chunk5,86.65626525878906
1997,1997_Thinktank_CR_Cato_95.txt_chunk6,88.95368194580078
1997,1997_Heritage_MFN_2.txt_chunk7,21.595794677734375
1997,1997_Heritage_MFN_2.txt_chunk8,27.678510665893555
1997,1997_Heritage_MFN_2.txt_chunk9,29.840118408203125
1997,1997_Heritage_MFN_2.txt_chunk10,28.578895568847656
1997,1997_Heritage_MFN_2.txt_chunk11,33.67394256591797
1997,1997_Heritage_MFN_2.txt_chunk12,37.66344451904297
1997,1997_Thinktank_CR_Heritage_55.txt_chunk1,55.87345504760742
1997,1997_Thinktank_CR_Heritage_55.txt_chunk2,62.46186828613281
1997,1997_Thinktank_CR_Cato_95.txt_chunk1,108.86257934570312
1997,1997_Thinktank_CR_Cato_95.txt_chunk2,67.94960021972656
1997,1997_Thinktank_CR_Cato_95.txt_chunk3,70.92716217041016
1997,1997_Thinktank_CR_Cato_95.txt_chunk4,71.26246643066406
1997,1997_Heritage_MFN_2.txt_chunk13,49.67265701293945
1997,1997_Heritage_MFN_2.txt_chunk14,114.38802337646484
1997,1997_Heritage_MFN_2.txt_chunk5,62.577152252197266
1997,1997_Heritage_MFN_2.txt_chunk6,30.70748519897461
1997,1997_Thinktank_CR_CFR_0.txt_chunk0,79.96983337402344
1997,1997_Thinktank_CR_CFR_0.txt_chunk1,67.32491302490234
1997,1997_Thinktank_CR_CFR_0.txt_chunk2,63.96403121948242
1997,1997_Thinktank_CR_CFR_0.txt_chunk3,65.99783325195312
1997,1997_Thinktank_CR_Brookings_69.txt_chunk7,52.105979919433594
1997,1997_Thinktank_CR_Brookings_69.txt_chunk8,90.71817016601562
1997,1997_Thinktank_CR_CFR_0.txt_chunk4,83.82645416259766
1997,1997_Thinktank_CR_CFR_0.txt_chunk5,94.82453155517578
1997,1997_Thinktank_CR_CFR_0.txt_chunk6,75.73005676269531
